Date,AIR.PA,ASML.AS,BNP.PA,DHL.DE,ENEL.MI,MC.PA,OR.PA,SAN.MC,SAP.DE,SHELL.AS
2025-05-26,160.22000122070312,650.2482299804688,74.66996002197266,38.689998626708984,7.675820350646973,479.31280517578125,374.04998779296875,6.967613697052002,262.29998779296875,28.30690574645996
2025-05-27,162.1999969482422,662.27880859375,74.86334991455078,39.08000183105469,7.619171619415283,477.77606201171875,373.3999938964844,7.014011859893799,265.6499938964844,28.374588012695312
2025-05-28,162.33999633789062,657.0091552734375,74.05109405517578,38.810001373291016,7.586127281188965,479.5110778808594,366.45001220703125,6.943921089172363,263.29998779296875,28.335912704467773
2025-05-29,162.55999755859375,661.6822509765625,74.29283905029297,39.02000045776367,7.577630043029785,477.1316223144531,366.1000061035156,6.939972400665283,262.45001220703125,28.2102108001709
2025-05-30,162.0800018310547,650.1488037109375,74.59259796142578,39.369998931884766,7.633334159851074,474.15728759765625,372.3999938964844,6.940959453582764,265.8999938964844,28.26339340209961
2025-06-02,162.5800018310547,642.4929809570312,74.17680358886719,39.22999954223633,7.6248369216918945,473.1163024902344,371.04998779296875,6.950831413269043,264.29998779296875,28.45677947998047
2025-06-03,166.44000244140625,649.3533935546875,74.66996002197266,39.58000183105469,7.616339683532715,469.5470886230469,374.70001220703125,6.910356521606445,269.54998779296875,28.969253540039062
2025-06-04,170.17999267578125,648.6574096679688,74.10911560058594,40.36000061035156,7.6257805824279785,472.57098388671875,384.8500061035156,6.860996246337891,271.29998779296875,28.621158599853516
2025-06-05,165.5,655.2195434570312,74.94071197509766,40.279998779296875,7.5653557777404785,466.0770568847656,382.25,6.958728790283203,270.95001220703125,28.596986770629883
2025-06-06,165.33999633789062,663.7701416015625,75.55957794189453,40.779998779296875,7.581406116485596,467.2171936035156,381.3500061035156,6.9873576164245605,272.3500061035156,28.901567459106445
2025-06-09,165.5,676.1983642578125,75.89801788330078,40.709999084472656,7.496434211730957,467.5146179199219,378.8999938964844,6.992293834686279,272.3500061035156,28.8967342376709
2025-06-10,163.9199981689453,680.5731811523438,73.77066802978516,41.099998474121094,7.512484073638916,470.7864074707031,382.29998779296875,6.8511247634887695,265.70001220703125,29.800811767578125
2025-06-11,163.6199951171875,686.2406005859375,73.7029800415039,40.97999954223633,7.526647090911865,466.57275390625,378.29998779296875,6.872842788696289,263.1499938964844,29.573583602905273
